类别,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
暴雨灾害,10.6,10.6,3.8,2.92,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,10.6
暴雨灾害,10.6,10.6,3.8833333333333333,2.92,10.6,10.6,4.275
暴雨灾害,10.6,10.6,4.157142857142857,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,3.0875
暴雨灾害,10.6,10.6,3.8,7.05,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.6
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.166666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,4.557142857142857
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,8.45
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,3.8,3.85,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,2.8625,10.6,10.6,4.475
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,5.04
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.8
暴雨灾害,10.6,5.8,4.2666666666666675,5.633333333333333,10.6,10.6,2.3714285714285714
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,4.8,10.6,10.6,10.6
暴雨灾害,10.6,5.8,3.8,4.0,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,3.8,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.425,10.6,10.6,6.699999999999999
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,5.2
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,7.166666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.075,4.566666666666666,10.6,10.6,3.844444444444444
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,4.8,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,2.96,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,6.566666666666666,10.6,5.8,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.199999999999999,10.6,10.6,6.199999999999999
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.9800000000000004,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,3.0875
暴雨灾害,10.6,10.6,4.011111111111111,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,5.175,10.6,10.6,10.6
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,5.8
暴雨灾害,10.6,6.7,4.2666666666666675,3.4,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,4.7
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.699999999999999
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,5.033333333333333,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,3.3857142857142852
暴雨灾害,10.6,10.6,4.157142857142857,6.699999999999999,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.48
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.157142857142857,3.6399999999999997,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.35
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,5.35
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,2.6818181818181817
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,2.6125
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.157142857142857,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,4.275
暴雨灾害,10.6,3.4,4.2666666666666675,10.6,10.6,10.6,1.96
暴雨灾害,10.6,4.2,4.2666666666666675,10.6,10.6,10.6,3.85
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.166666666666666
暴雨灾害,10.6,10.6,4.075,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,2.7444444444444445,10.6,10.6,2.9
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,4.725,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,4.2,10.6,10.6,3.183333333333333
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,3.4555555555555553
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.34
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,2.4499999999999997
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.3,10.6,10.6,4.8
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,6.699999999999999
暴雨灾害,10.6,6.7,4.2666666666666675,4.8,10.6,10.6,3.483333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,9.35
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,3.7800000000000002,4.2666666666666675,10.6,10.6,10.6,2.066666666666667
暴雨灾害,10.6,10.6,4.2666666666666675,4.34,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.3999999999999995
暴雨灾害,10.6,10.6,3.8,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,7.55,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,4.34
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.6428571428571423,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.366666666666666,10.6,10.6,3.4
暴雨灾害,10.6,6.7,4.2666666666666675,4.2,10.6,10.6,3.183333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,4.8,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,3.2800000000000002,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,7.166666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,4.925
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,7.55
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,2.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.366666666666666
暴雨灾害,10.6,10.6,4.075,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,3.6200000000000006,10.6,10.6,4.475
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,5.625
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,4.300000000000001
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.34
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.075,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,3.9800000000000004,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.199999999999999,10.6,10.6,10.6
暴雨灾害,10.6,2.3714285714285714,4.2666666666666675,2.425,10.6,10.6,2.3545454545454545
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,2.152941176470588,4.3,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,3.4,10.6,10.6,2.92
暴雨灾害,10.6,10.6,4.075,10.6,10.6,10.6,5.966666666666666
暴雨灾害,10.6,5.8,4.157142857142857,6.7,10.6,10.6,2.830769230769231
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,3.8,2.5181818181818185,10.6,10.6,2.6666666666666665
暴雨灾害,10.6,10.6,4.2666666666666675,4.3,10.6,10.6,4.275
暴雨灾害,10.6,10.6,3.8,6.7,10.6,10.6,4.8
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,6.699999999999999
暴雨灾害,10.6,5.8,3.8,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,3.8,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,6.699999999999999
暴雨灾害,10.6,6.7,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,4.8,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.075,10.6,10.6,10.6,4.383333333333334
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,4.0,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,7.05
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,3.2800000000000002,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.633333333333333
暴雨灾害,10.6,5.8,4.2666666666666675,2.6,10.6,10.6,3.483333333333333
暴雨灾害,10.6,5.8,4.157142857142857,3.85,10.6,10.6,2.9
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.65,10.6,10.6,3.3857142857142852
暴雨灾害,10.6,10.6,4.075,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,2.2
暴雨灾害,10.6,5.275,4.2666666666666675,6.7,10.6,10.6,5.866666666666667
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,2.6285714285714286,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,4.8,3.3200000000000003,5.8,10.6,10.6,6.7
暴雨灾害,10.6,5.8,4.2666666666666675,2.9,10.6,10.6,3.3857142857142852
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.34,10.6,10.6,2.8625
暴雨灾害,10.6,10.6,4.157142857142857,6.566666666666666,10.6,10.6,2.92
暴雨灾害,10.6,10.6,4.2666666666666675,4.025,10.6,10.6,5.8
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,1.8,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,6.7,4.157142857142857,4.8,10.6,10.6,3.483333333333333
暴雨灾害,10.6,10.6,4.011111111111111,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.075,4.8,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.34
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,7.05
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,5.4
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,5.8,4.075,5.8,10.6,10.6,4.2
暴雨灾害,10.6,6.7,4.2666666666666675,4.2,10.6,10.6,3.183333333333333
暴雨灾害,10.6,6.7,4.2666666666666675,4.2,10.6,10.6,3.183333333333333
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,7.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,4.2
暴雨灾害,10.6,6.699999999999999,3.8,3.7625,10.6,10.6,5.8
暴雨灾害,10.6,5.866666666666667,4.011111111111111,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,3.9800000000000004
暴雨灾害,10.6,10.6,3.45,5.8,10.6,10.6,3.2800000000000002
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,6.699999999999999,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,6.7
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,3.3857142857142852
暴雨灾害,10.6,10.6,4.2666666666666675,4.8,10.6,10.6,4.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,6.699999999999999,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,3.6399999999999997,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.633333333333333,10.6,10.6,8.45
暴雨灾害,10.6,10.6,4.2666666666666675,6.566666666666666,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.033333333333333,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.011111111111111,2.65,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,2.8857142857142857,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,7.166666666666666,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.2666666666666675,4.2,10.6,10.6,3.128571428571428
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,4.2,4.2666666666666675,3.4,10.6,10.6,3.2800000000000002
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,5.8,4.157142857142857,5.8,10.6,10.6,4.475
暴雨灾害,10.6,10.6,4.2666666666666675,6.7,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.075,10.6,10.6,10.6,5.8
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,2.3545454545454545
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.5,10.6,10.6,2.871428571428571
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,4.8,10.6,10.6,3.8499999999999996
暴雨灾害,10.6,10.6,3.8,5.8,10.6,10.6,5.8
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,2.5125
暴雨灾害,10.6,5.8,4.2666666666666675,5.8,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.366666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,7.05,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,4.48
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,5.8
暴雨灾害,10.6,5.8,4.2666666666666675,4.2,10.6,10.6,3.483333333333333
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.48
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,5.8,4.2666666666666675,3.4,10.6,10.6,2.3714285714285714
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,3.4,10.6,10.6,5.175
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,4.2,3.45,3.4,10.6,10.6,2.2
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.275
暴雨灾害,10.6,10.6,4.2666666666666675,5.3999999999999995,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,5.8,3.5666666666666664,2.9,10.6,10.6,2.92
暴雨灾害,10.6,5.8,4.2666666666666675,5.033333333333333,10.6,10.6,4.8
暴雨灾害,10.6,10.6,4.2666666666666675,4.3,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,7.55
暴雨灾害,10.6,5.8,4.2666666666666675,4.8,10.6,10.6,3.1076923076923078
暴雨灾害,10.6,10.6,10.6,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,2.2,10.6,10.6,3.6200000000000006
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.05
暴雨灾害,10.6,5.8,4.2666666666666675,10.6,10.6,10.6,4.2
暴雨灾害,10.6,10.6,4.2666666666666675,3.6400000000000006,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,4.3
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.075,10.6,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,3.483333333333333
暴雨灾害,10.6,3.4,1.924,3.4,10.6,10.6,2.2
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,3.483333333333333,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.075,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.157142857142857,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,2.707142857142857
暴雨灾害,10.6,3.4,4.2666666666666675,3.6428571428571423,10.6,10.6,3.0555555555555554
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,4.2,4.2666666666666675,3.4,10.6,10.6,3.2800000000000002
暴雨灾害,10.6,10.6,4.075,5.033333333333333,10.6,10.6,5.966666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,5.8,4.157142857142857,10.6,10.6,10.6,3.483333333333333
暴雨灾害,10.6,10.6,4.157142857142857,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,3.45,2.65,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,6.0,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,3.85,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,4.2,10.6,10.6,4.725
暴雨灾害,10.6,10.6,4.2666666666666675,7.05,10.6,10.6,5.3999999999999995
暴雨灾害,10.6,10.6,4.2666666666666675,5.633333333333333,10.6,10.6,6.566666666666666
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.8
暴雨灾害,10.6,6.7,3.8,5.8,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,5.8
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
暴雨灾害,10.6,10.6,4.157142857142857,6.7,10.6,10.6,10.6
暴雨灾害,10.6,10.6,4.2666666666666675,10.6,10.6,10.6,6.7
暴雨灾害,10.6,10.6,4.2666666666666675,3.42,10.6,10.6,3.85
暴雨灾害,10.6,10.6,4.2666666666666675,5.8,10.6,10.6,7.55
